"","Player","Date","Team","Position","TOI","G","A1","A2","iCF","iFF","iSF","ixG","iSCF","iFOW","iFOL","iPENT","iPEND","iHF","iHA","iGVA","iTKA","iBLK","A","P","P1","G60","A60","P60","P160","iCF60","iFF60","iSF60","ixG60","ixFSh%","iSCF60","iFO%","iPENDIFF","iSh%","iCSh%","iFSh%"
"378","ALEX.OVECHKIN","2012-02-18","WSH","L",17.58,0,0,0,7,5,3,0.27,1,0,0,0,0,1,6,1,0,1,0,0,0,0,0,0,0,23.89,17.06,10.24,0.92,5.37,3.41,NA,0,0,0,0
"379","ALEX.OVECHKIN","2012-02-17","WSH","L",12.2,0,0,0,3,2,2,0.05,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,14.75,9.84,9.84,0.26,2.62,0,NA,1,0,0,0
"380","ALEX.OVECHKIN","2012-02-13","WSH","L",18.17,0,0,0,7,4,4,0.31,2,2,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,23.12,13.21,13.21,1.03,7.77,6.6,1,0,0,0,0
"381","ALEX.OVECHKIN","2012-02-12","WSH","L",17.45,0,1,0,8,5,3,0.41,3,0,0,0,0,0,1,0,0,0,1,1,1,0,3.44,3.44,0,27.51,17.19,10.32,1.42,8.27,10.32,NA,0,0,0,0
"382","ALEX.OVECHKIN","2012-02-09","WSH","L",13.83,0,0,0,5,4,2,0.11,0,0,0,0,1,2,0,1,0,3,0,0,0,0,0,0,0,21.69,17.35,8.68,0.48,2.77,0,NA,1,0,0,0
"383","ALEX.OVECHKIN","2012-02-07","WSH","L",19.16,1,0,0,9,6,4,0.34,2,0,0,0,0,1,0,0,0,0,0,1,1,3.13,0,3.13,3.13,28.18,18.79,12.53,1.06,5.63,6.26,NA,0,25,11.11,16.67
"384","ALEX.OVECHKIN","2012-02-05","WSH","L",19.99,0,0,0,9,6,5,0.3,1,0,1,0,0,7,3,1,1,0,0,0,0,0,0,0,0,27.01,18.01,15.01,0.91,5.07,3,0,0,0,0,0
"385","ALEX.OVECHKIN","2012-02-04","WSH","L",16.19,0,0,0,4,3,1,0.1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,14.82,11.12,3.71,0.35,3.17,0,NA,0,0,0,0
"386","ALEX.OVECHKIN","2012-01-22","WSH","L",13.42,1,0,1,3,1,1,0.04,0,0,0,0,0,2,3,2,0,0,1,2,1,4.47,4.47,8.94,4.47,13.41,4.47,4.47,0.2,4.48,0,NA,0,100,33.33,100
"387","ALEX.OVECHKIN","2012-01-20","WSH","L",21.07,0,0,0,5,2,2,0.13,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,14.24,5.7,5.7,0.38,6.64,0,NA,0,0,0,0
"388","ALEX.OVECHKIN","2012-01-18","WSH","L",12.84,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,2,0,0,0,0,0,0,0,0,4.67,0,0,0,NA,0,NA,-1,NA,0,NA
"389","ALEX.OVECHKIN","2012-01-17","WSH","L",16.6,0,0,0,6,3,3,0.14,1,0,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,21.69,10.84,10.84,0.5,4.58,3.61,NA,0,0,0,0
"390","ALEX.OVECHKIN","2012-01-15","WSH","L",16.85,0,0,1,2,1,1,0.03,0,1,0,0,0,5,0,0,0,0,1,1,0,0,3.56,3.56,0,7.12,3.56,3.56,0.09,2.63,0,1,0,0,0,0
"391","ALEX.OVECHKIN","2012-01-13","WSH","L",12.07,0,0,0,5,1,0,0.01,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,24.86,4.97,0,0.05,1.08,0,NA,0,NA,0,0
"392","ALEX.OVECHKIN","2012-01-11","WSH","L",17.35,0,0,0,7,6,4,0.16,0,0,1,0,0,3,2,0,1,2,0,0,0,0,0,0,0,24.21,20.75,13.83,0.56,2.7,0,0,0,0,0,0
"393","ALEX.OVECHKIN","2012-01-09","WSH","L",17.5,0,0,0,6,5,2,0.25,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,20.57,17.14,6.86,0.85,4.99,3.43,NA,0,0,0,0
"394","ALEX.OVECHKIN","2012-01-07","WSH","L",19.18,0,0,0,6,6,3,0.23,1,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,18.77,18.77,9.38,0.71,3.79,3.13,NA,0,0,0,0
"395","ALEX.OVECHKIN","2012-01-03","WSH","L",18.86,0,0,0,4,2,1,0.18,1,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,12.73,6.36,3.18,0.58,9.19,3.18,NA,0,0,0,0
"396","ALEX.OVECHKIN","2011-12-31","WSH","L",15.29,1,0,0,7,6,5,0.41,2,0,1,1,1,1,2,0,0,0,0,1,1,3.92,0,3.92,3.92,27.47,23.54,19.62,1.61,6.85,7.85,0,0,20,14.29,16.67
"397","ALEX.OVECHKIN","2011-12-30","WSH","L",16.7,1,0,0,7,6,2,0.22,0,0,0,0,0,3,2,0,0,0,0,1,1,3.59,0,3.59,3.59,25.15,21.56,7.19,0.81,3.73,0,NA,0,50,14.29,16.67
"398","ALEX.OVECHKIN","2011-12-28","WSH","L",15.2,0,1,1,5,3,1,0.22,1,1,0,0,0,4,3,1,0,0,2,2,1,0,7.89,7.89,0,19.74,11.84,3.95,0.87,7.35,3.95,1,0,0,0,0
"399","ALEX.OVECHKIN","2011-12-26","WSH","L",13.8,0,0,0,5,1,0,0.03,0,0,0,1,2,5,1,3,0,1,0,0,0,0,0,0,0,21.74,4.35,0,0.12,2.71,0,NA,1,NA,0,0
"400","ALEX.OVECHKIN","2011-12-23","WSH","L",16.98,0,0,1,6,4,2,0.18,0,0,0,0,0,2,0,0,0,0,1,1,0,0,3.53,3.53,0,21.2,14.13,7.07,0.65,4.59,0,NA,0,0,0,0
"401","ALEX.OVECHKIN","2011-12-20","WSH","L",12.88,1,0,0,7,7,6,0.31,1,0,0,1,0,3,0,0,0,0,0,1,1,4.66,0,4.66,4.66,32.61,32.61,27.95,1.44,4.42,4.66,NA,-1,16.67,14.29,14.29
"402","ALEX.OVECHKIN","2011-12-17","WSH","L",16.35,0,0,0,10,9,6,0.3,0,1,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,36.7,33.03,22.02,1.11,3.35,0,0.5,0,0,0,0
"403","ALEX.OVECHKIN","2011-12-15","WSH","L",13.39,1,0,0,4,4,2,0.3,2,0,0,0,0,1,1,0,0,0,0,1,1,4.48,0,4.48,4.48,17.92,17.92,8.96,1.34,7.45,8.96,NA,0,50,25,25
"404","ALEX.OVECHKIN","2011-12-13","WSH","L",15.27,0,0,0,5,5,3,0.21,0,0,0,0,1,2,3,1,1,1,0,0,0,0,0,0,0,19.65,19.65,11.79,0.83,4.23,0,NA,1,0,0,0
"405","ALEX.OVECHKIN","2011-12-09","WSH","L",13.66,0,0,0,7,5,4,0.68,4,0,0,0,0,1,3,1,0,3,0,0,0,0,0,0,0,30.75,21.96,17.57,3,13.66,17.57,NA,0,0,0,0
"406","ALEX.OVECHKIN","2011-12-07","WSH","L",12.89,0,0,0,5,5,5,0.6,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,23.27,23.27,23.27,2.8,12.02,13.96,NA,1,0,0,0
"407","ALEX.OVECHKIN","2011-12-05","WSH","L",17.99,0,0,0,7,5,3,0.13,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,23.35,16.68,10.01,0.43,2.61,0,NA,0,0,0,0
"408","ALEX.OVECHKIN","2011-12-03","WSH","L",15.25,0,1,0,4,3,2,0.18,1,0,0,0,0,2,1,1,0,1,1,1,1,0,3.93,3.93,0,15.74,11.8,7.87,0.7,5.92,3.93,NA,0,0,0,0
"409","ALEX.OVECHKIN","2011-12-01","WSH","L",16.05,0,0,0,1,1,1,0.07,0,0,0,1,0,10,3,1,0,0,0,0,0,0,0,0,0,3.74,3.74,3.74,0.25,6.64,0,NA,-1,0,0,0
"410","ALEX.OVECHKIN","2011-11-29","WSH","L",15.71,0,1,0,3,3,1,0.13,0,0,0,0,0,4,4,1,0,0,1,1,1,0,3.82,3.82,0,11.46,11.46,3.82,0.49,4.28,0,NA,0,0,0,0
"411","ALEX.OVECHKIN","2011-11-26","WSH","L",16.16,0,0,0,3,3,2,0.07,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,11.14,11.14,7.43,0.25,2.26,0,NA,1,0,0,0
"412","ALEX.OVECHKIN","2011-11-25","WSH","L",13.05,1,0,0,3,3,3,0.12,0,0,0,1,1,8,4,0,0,1,0,1,1,4.6,0,4.6,4.6,13.79,13.79,13.79,0.55,3.95,0,NA,0,33.33,33.33,33.33
"413","ALEX.OVECHKIN","2011-11-23","WSH","L",14.88,0,1,0,4,4,4,0.19,1,0,0,0,0,4,2,0,1,1,1,1,1,0,4.03,4.03,0,16.13,16.13,16.13,0.76,4.74,4.03,NA,0,0,0,0
"414","ALEX.OVECHKIN","2011-11-21","WSH","L",13.79,0,0,1,6,3,1,0.25,1,0,0,0,0,3,3,0,1,0,1,1,0,0,4.35,4.35,0,26.11,13.05,4.35,1.07,8.21,4.35,NA,0,0,0,0
"415","ALEX.OVECHKIN","2011-11-19","WSH","L",11.41,0,0,0,5,4,3,0.1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,26.29,21.03,15.78,0.53,2.53,0,0,1,0,0,0
"416","ALEX.OVECHKIN","2011-11-17","WSH","L",11.2,0,0,0,3,3,2,0.12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16.07,16.07,10.71,0.62,3.88,0,NA,0,0,0,0
"417","ALEX.OVECHKIN","2011-11-15","WSH","L",13.22,0,0,0,7,5,4,0.24,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,31.77,22.69,18.15,1.08,4.77,4.54,NA,0,0,0,0
"418","ALEX.OVECHKIN","2011-11-12","WSH","L",12.66,0,0,0,9,3,2,0.09,0,0,0,1,1,9,4,0,0,0,0,0,0,0,0,0,0,42.65,14.22,9.48,0.43,3.02,0,NA,0,0,0,0
"419","ALEX.OVECHKIN","2011-11-11","WSH","L",13.71,1,0,0,4,2,2,0.17,1,0,1,0,0,2,1,0,0,0,0,1,1,4.38,0,4.38,4.38,17.51,8.75,8.75,0.76,8.66,4.38,0,0,50,25,50
"420","ALEX.OVECHKIN","2011-11-08","WSH","L",12.7,0,0,0,3,2,2,0.09,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,14.17,9.45,9.45,0.41,4.39,0,NA,1,0,0,0
"421","ALEX.OVECHKIN","2011-11-05","WSH","L",14.22,0,0,0,7,4,2,0.3,2,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,29.54,16.88,8.44,1.26,7.49,8.44,NA,0,0,0,0
"422","ALEX.OVECHKIN","2011-11-04","WSH","L",14.59,0,1,0,5,3,1,0.24,1,0,1,0,0,0,1,0,0,0,1,1,1,0,4.11,4.11,0,20.56,12.34,4.11,0.98,7.97,4.11,0,0,0,0,0
"423","ALEX.OVECHKIN","2011-11-01","WSH","L",13.94,0,0,0,8,7,4,0.17,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,34.43,30.13,17.22,0.75,2.49,0,NA,0,0,0,0
"424","ALEX.OVECHKIN","2011-10-29","WSH","L",14.58,1,0,0,3,3,2,0.22,2,0,1,1,1,1,1,1,0,0,0,1,1,4.12,0,4.12,4.12,12.35,12.35,8.23,0.9,7.25,8.23,0,0,50,33.33,33.33
"425","ALEX.OVECHKIN","2011-10-27","WSH","L",11.26,0,0,0,9,9,6,0.58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.96,47.96,31.97,3.07,6.4,10.66,NA,0,0,0,0
"426","ALEX.OVECHKIN","2011-10-22","WSH","L",12.36,0,0,0,3,1,1,0.08,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14.56,4.85,4.85,0.38,7.89,0,NA,0,0,0,0
"427","ALEX.OVECHKIN","2011-10-20","WSH","L",10.79,1,0,0,5,2,2,0.39,1,0,0,0,0,0,3,0,0,0,0,1,1,5.56,0,5.56,5.56,27.8,11.12,11.12,2.16,19.43,5.56,NA,0,50,20,50
"428","ALEX.OVECHKIN","2011-10-18","WSH","L",16.4,0,0,0,4,3,2,0.39,2,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,14.63,10.98,7.32,1.44,13.11,7.32,NA,0,0,0,0
"429","ALEX.OVECHKIN","2011-10-15","WSH","L",15.09,0,0,0,9,9,6,0.54,1,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,35.79,35.79,23.86,2.15,6,3.98,NA,0,0,0,0
"430","ALEX.OVECHKIN","2011-10-13","WSH","L",17.09,1,0,0,4,3,3,0.18,1,0,0,0,0,6,3,1,0,1,0,1,1,3.51,0,3.51,3.51,14.04,10.53,10.53,0.64,6.08,3.51,NA,0,33.33,25,33.33
"431","ALEX.OVECHKIN","2011-10-10","WSH","L",13.18,0,0,0,5,4,2,0.25,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,22.76,18.21,9.1,1.15,6.3,4.55,NA,1,0,0,0
"432","ALEX.OVECHKIN","2011-10-08","WSH","L",15.42,0,0,0,5,2,2,0.05,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,19.46,7.78,7.78,0.21,2.72,0,NA,-1,0,0,0
"433","ALEX.OVECHKIN","2011-05-04","WSH","L",20.08,0,0,0,11,5,3,0.05,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,32.87,14.94,8.96,0.16,1.1,0,NA,-1,0,0,0
"434","ALEX.OVECHKIN","2011-05-03","WSH","L",17.68,0,1,0,6,5,4,0.57,3,2,0,0,1,3,2,2,0,1,1,1,1,0,3.39,3.39,0,20.36,16.97,13.57,1.94,11.43,10.18,1,1,0,0,0
"435","ALEX.OVECHKIN","2011-05-01","WSH","L",14.27,0,0,0,6,3,2,0.06,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,25.23,12.61,8.41,0.27,2.16,0,NA,0,0,0,0
"436","ALEX.OVECHKIN","2011-04-29","WSH","L",14.31,0,0,0,8,2,2,0.14,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,33.54,8.39,8.39,0.58,6.87,4.19,1,0,0,0,0
"437","ALEX.OVECHKIN","2011-04-23","WSH","L",16.27,1,0,0,9,6,4,0.32,1,0,0,0,0,3,5,0,0,0,0,1,1,3.69,0,3.69,3.69,33.19,22.13,14.75,1.17,5.29,3.69,NA,0,25,11.11,16.67
"438","ALEX.OVECHKIN","2011-04-20","WSH","L",21.04,0,0,0,12,7,3,0.92,4,0,0,2,1,3,5,2,0,0,0,0,0,0,0,0,0,34.22,19.96,8.56,2.61,13.08,11.41,NA,-1,0,0,0
"439","ALEX.OVECHKIN","2011-04-17","WSH","L",13.17,1,0,0,2,1,1,0.2,1,0,0,1,0,5,2,0,0,0,0,1,1,4.56,0,4.56,4.56,9.11,4.56,4.56,0.9,19.86,4.56,NA,-1,100,50,100
"440","ALEX.OVECHKIN","2011-04-15","WSH","L",14.13,0,0,0,7,4,1,0.31,2,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,29.72,16.99,4.25,1.33,7.86,8.49,NA,0,0,0,0
"441","ALEX.OVECHKIN","2011-04-13","WSH","L",24.24,1,0,0,12,8,6,0.94,2,0,0,1,0,6,5,0,0,1,0,1,1,2.48,0,2.48,2.48,29.7,19.8,14.85,2.33,11.76,4.95,NA,-1,16.67,8.33,12.5
"442","ALEX.OVECHKIN","2011-04-09","WSH","L",18.93,0,0,0,7,6,6,0.36,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,22.19,19.02,19.02,1.13,5.93,3.17,NA,0,0,0,0
"443","ALEX.OVECHKIN","2011-04-06","WSH","L",12.43,0,1,0,4,4,2,0.14,0,0,0,0,0,0,0,1,1,0,1,1,1,0,4.83,4.83,0,19.31,19.31,9.65,0.7,3.6,0,NA,0,0,0,0
"444","ALEX.OVECHKIN","2011-04-05","WSH","L",17.51,0,0,0,9,7,4,0.28,1,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,30.84,23.99,13.71,0.96,3.99,3.43,NA,0,0,0,0
"445","ALEX.OVECHKIN","2011-04-02","WSH","L",16.76,0,0,1,7,7,5,0.18,0,0,0,0,0,4,3,1,0,0,1,1,0,0,3.58,3.58,0,25.06,25.06,17.9,0.65,2.59,0,NA,0,0,0,0
"446","ALEX.OVECHKIN","2011-03-31","WSH","L",18.85,0,0,1,7,5,5,0.25,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3.18,3.18,0,22.28,15.92,15.92,0.8,5.02,0,NA,0,0,0,0
"447","ALEX.OVECHKIN","2011-03-29","WSH","L",13,0,0,0,8,5,2,0.16,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,36.92,23.08,9.23,0.72,3.12,0,NA,0,0,0,0
"448","ALEX.OVECHKIN","2011-03-18","WSH","L",14.53,0,1,1,1,1,0,0.06,0,0,0,0,0,2,0,0,0,0,2,2,1,0,8.26,8.26,0,4.13,4.13,0,0.27,6.43,0,NA,0,NA,0,0
"449","ALEX.OVECHKIN","2011-03-16","WSH","L",17.68,1,0,0,6,5,5,0.32,2,1,0,0,0,4,3,0,2,0,0,1,1,3.39,0,3.39,3.39,20.36,16.97,16.97,1.07,6.31,6.79,1,0,20,16.67,20
"450","ALEX.OVECHKIN","2011-03-15","WSH","L",15.7,0,1,0,4,2,1,0.11,1,0,0,0,1,4,6,2,0,0,1,1,1,0,3.82,3.82,0,15.29,7.64,3.82,0.43,5.68,3.82,NA,1,0,0,0
"451","ALEX.OVECHKIN","2011-03-13","WSH","L",16.74,0,0,0,5,4,4,0.22,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,17.92,14.34,14.34,0.8,5.58,3.58,NA,0,0,0,0
"452","ALEX.OVECHKIN","2011-03-11","WSH","L",11.98,1,0,0,3,2,1,0.06,0,0,0,0,0,3,2,1,1,1,0,1,1,5.01,0,5.01,5.01,15.03,10.02,5.01,0.29,2.94,0,NA,0,100,33.33,50
"453","ALEX.OVECHKIN","2011-03-09","WSH","L",11.67,1,0,0,6,4,3,0.36,2,0,0,0,0,1,1,1,2,0,0,1,1,5.14,0,5.14,5.14,30.85,20.57,15.42,1.86,9.06,10.28,NA,0,33.33,16.67,25
"454","ALEX.OVECHKIN","2011-03-07","WSH","L",16.71,0,0,1,3,1,1,0.04,0,0,0,1,0,4,4,0,1,0,1,1,0,0,3.59,3.59,0,10.77,3.59,3.59,0.14,3.85,0,NA,-1,0,0,0
"455","ALEX.OVECHKIN","2011-03-06","WSH","L",15.07,0,1,0,7,5,4,0.48,1,0,0,0,0,3,0,0,0,0,1,1,1,0,3.98,3.98,0,27.87,19.91,15.93,1.89,9.51,3.98,NA,0,0,0,0
"456","ALEX.OVECHKIN","2011-03-03","WSH","L",16.09,0,1,1,2,1,1,0.02,0,0,0,0,0,3,1,0,1,1,2,2,1,0,7.46,7.46,0,7.46,3.73,3.73,0.08,2.02,0,NA,0,0,0,0
"457","ALEX.OVECHKIN","2011-03-01","WSH","L",13.48,0,0,0,11,7,7,0.19,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,48.96,31.16,31.16,0.85,2.72,0,1,0,0,0,0
"458","ALEX.OVECHKIN","2011-02-26","WSH","L",13.92,0,1,0,5,3,2,0.07,0,0,0,0,0,4,1,2,2,0,1,1,1,0,4.31,4.31,0,21.55,12.93,8.62,0.31,2.4,0,NA,0,0,0,0
"459","ALEX.OVECHKIN","2011-02-25","WSH","L",14.17,0,0,0,9,7,5,0.33,0,1,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,38.11,29.64,21.17,1.4,4.73,0,0.33,1,0,0,0
"460","ALEX.OVECHKIN","2011-02-21","WSH","L",14.23,0,0,0,12,6,6,0.39,2,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,50.6,25.3,25.3,1.66,6.54,8.43,NA,0,0,0,0
"461","ALEX.OVECHKIN","2011-02-20","WSH","L",14.45,0,0,0,5,3,3,0.14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20.76,12.46,12.46,0.58,4.63,0,NA,0,0,0,0
"462","ALEX.OVECHKIN","2011-02-17","WSH","L",19.47,0,0,1,11,8,5,0.57,1,0,0,0,1,4,2,1,1,0,1,1,0,0,3.08,3.08,0,33.9,24.65,15.41,1.75,7.09,3.08,NA,1,0,0,0
"463","ALEX.OVECHKIN","2011-02-16","WSH","L",18.45,1,0,1,3,3,2,0.17,1,0,0,0,0,4,2,1,0,0,1,2,1,3.25,3.25,6.5,3.25,9.76,9.76,6.5,0.54,5.54,3.25,NA,0,50,33.33,33.33
"464","ALEX.OVECHKIN","2011-02-14","WSH","L",14.62,0,0,0,4,2,1,0.12,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,16.42,8.21,4.1,0.48,5.83,0,NA,2,0,0,0
"465","ALEX.OVECHKIN","2011-02-12","WSH","L",17.75,1,0,0,3,3,2,0.08,0,0,0,0,0,2,2,0,0,2,0,1,1,3.38,0,3.38,3.38,10.14,10.14,6.76,0.28,2.71,0,NA,0,50,33.33,33.33
"466","ALEX.OVECHKIN","2011-02-08","WSH","L",17.66,0,0,0,8,3,1,0.31,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,27.18,10.19,3.4,1.07,10.47,3.4,NA,0,0,0,0
"467","ALEX.OVECHKIN","2011-02-06","WSH","L",14.53,0,0,0,4,2,2,0.05,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,16.52,8.26,8.26,0.22,2.61,0,NA,1,0,0,0
"468","ALEX.OVECHKIN","2011-02-04","WSH","L",14.76,0,1,0,8,5,4,0.26,1,0,0,0,1,4,2,0,0,0,1,1,1,0,4.07,4.07,0,32.52,20.33,16.26,1.04,5.11,4.07,NA,1,0,0,0
"469","ALEX.OVECHKIN","2011-02-01","WSH","L",16.24,0,0,0,5,2,2,0.21,2,0,0,1,1,4,2,0,0,1,0,0,0,0,0,0,0,18.47,7.39,7.39,0.77,10.49,7.39,NA,0,0,0,0
"470","ALEX.OVECHKIN","2011-01-26","WSH","L",18.1,0,0,0,10,8,6,0.54,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,33.15,26.52,19.89,1.78,6.73,6.63,NA,1,0,0,0
"471","ALEX.OVECHKIN","2011-01-24","WSH","L",18.32,0,0,0,8,6,4,0.24,0,0,0,1,2,2,1,0,2,0,0,0,0,0,0,0,0,26.2,19.65,13.1,0.79,4.03,0,NA,1,0,0,0
"472","ALEX.OVECHKIN","2011-01-22","WSH","L",15.82,2,0,0,7,6,5,0.48,2,0,0,0,0,2,1,0,1,3,0,2,2,7.59,0,7.59,7.59,26.55,22.76,18.96,1.82,7.98,7.59,NA,0,40,28.57,33.33
"473","ALEX.OVECHKIN","2011-01-20","WSH","L",14.47,0,2,0,4,3,1,0.3,2,0,0,1,1,1,3,1,0,0,2,2,2,0,8.29,8.29,0,16.59,12.44,4.15,1.26,10.16,8.29,NA,0,0,0,0
"474","ALEX.OVECHKIN","2011-01-18","WSH","L",19.58,1,0,0,7,5,3,0.55,2,0,0,0,0,2,3,1,1,0,0,1,1,3.06,0,3.06,3.06,21.45,15.32,9.19,1.68,10.96,6.13,NA,0,33.33,14.29,20
"475","ALEX.OVECHKIN","2011-01-16","WSH","L",20.44,0,0,0,8,4,3,0.31,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,23.48,11.74,8.81,0.92,7.82,2.94,NA,0,0,0,0
"476","ALEX.OVECHKIN","2011-01-14","WSH","L",19.65,0,0,0,4,3,2,0.07,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,12.21,9.16,6.11,0.22,2.36,0,NA,-1,0,0,0
"477","ALEX.OVECHKIN","2011-01-12","WSH","L",13.8,0,0,0,8,3,1,0.07,0,0,0,0,1,2,4,2,0,1,0,0,0,0,0,0,0,34.78,13.04,4.35,0.32,2.43,0,NA,1,0,0,0
"478","ALEX.OVECHKIN","2011-01-11","WSH","L",13.56,0,1,0,5,5,3,0.46,2,0,1,0,0,3,1,1,0,1,1,1,1,0,4.42,4.42,0,22.12,22.12,13.27,2.04,9.23,8.85,0,0,0,0,0
"479","ALEX.OVECHKIN","2011-01-08","WSH","L",15.88,1,0,0,9,6,6,0.6,4,0,0,0,1,1,2,0,0,1,0,1,1,3.78,0,3.78,3.78,34.01,22.67,22.67,2.27,10.01,15.11,NA,1,16.67,11.11,16.67
"480","ALEX.OVECHKIN","2011-01-04","WSH","L",14.95,0,0,0,9,8,6,0.41,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,36.12,32.11,24.08,1.65,5.13,8.03,NA,0,0,0,0
"481","ALEX.OVECHKIN","2011-01-01","WSH","L",14.23,0,0,0,9,8,6,0.75,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,37.95,33.73,25.3,3.15,9.34,12.65,NA,1,0,0,0
"482","ALEX.OVECHKIN","2010-12-28","WSH","L",7.92,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA
"483","ALEX.OVECHKIN","2010-12-26","WSH","L",15.85,1,1,0,7,5,4,0.52,3,0,0,2,0,0,1,0,2,0,1,2,2,3.79,3.79,7.57,3.79,26.5,18.93,15.14,1.98,10.47,11.36,NA,-2,25,14.29,20
"484","ALEX.OVECHKIN","2010-12-23","WSH","L",13.33,0,0,0,5,4,2,0.12,0,0,2,1,1,5,2,1,0,0,0,0,0,0,0,0,0,22.51,18,9,0.54,2.98,0,0,0,0,0,0
"485","ALEX.OVECHKIN","2010-12-21","WSH","L",14.17,0,1,0,8,5,1,0.34,1,0,0,0,0,4,1,0,0,1,1,1,1,0,4.23,4.23,0,33.87,21.17,4.23,1.46,6.9,4.23,NA,0,0,0,0
"486","ALEX.OVECHKIN","2010-12-19","WSH","L",12.73,0,1,0,4,1,1,0.11,1,0,1,0,0,0,3,0,0,0,1,1,1,0,4.71,4.71,0,18.85,4.71,4.71,0.52,10.96,4.71,0,0,0,0,0
"487","ALEX.OVECHKIN","2010-12-18","WSH","L",21.47,0,0,1,10,7,5,0.29,1,0,0,0,0,6,3,3,0,0,1,1,0,0,2.79,2.79,0,27.95,19.56,13.97,0.8,4.08,2.79,NA,0,0,0,0
"488","ALEX.OVECHKIN","2010-12-15","WSH","L",20.5,0,0,0,7,4,2,0.19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20.49,11.71,5.85,0.55,4.66,0,NA,1,0,0,0
"489","ALEX.OVECHKIN","2010-12-12","WSH","L",11.69,0,0,0,5,4,4,0.28,1,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,25.66,20.53,20.53,1.43,6.97,5.13,NA,2,0,0,0
"490","ALEX.OVECHKIN","2010-12-11","WSH","L",17.66,0,1,0,6,3,2,0.1,0,0,0,0,0,4,1,0,1,0,1,1,1,0,3.4,3.4,0,20.39,10.19,6.8,0.36,3.49,0,NA,0,0,0,0
"491","ALEX.OVECHKIN","2010-12-09","WSH","L",10.63,0,0,0,5,3,3,0.1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,28.22,16.93,16.93,0.56,3.3,0,NA,1,0,0,0
"492","ALEX.OVECHKIN","2010-12-06","WSH","L",12.86,1,0,0,5,5,4,0.13,0,0,1,0,1,2,0,0,0,0,0,1,1,4.67,0,4.67,4.67,23.33,23.33,18.66,0.62,2.64,0,0,1,25,20,20
